# MEAN_SAMPLE_SIZE = 27518
# TOTAL_GENES = 19798
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
Curated_gene_sets:reactome_g...14        SET      19    -0.032899   -0.0010187      0.20142      0.56487 Curated_gene_sets:reactome_g_beta:gamma_signalling_through_cdc42
Curated_gene_sets:reactome_f...4         SET     175     -0.15051    -0.014088     0.070083      0.98412 Curated_gene_sets:reactome_fatty_acid_metabolism
Curated_gene_sets:reactome_m...32        SET      19    -0.023017  -0.00071271      0.19801      0.54627 Curated_gene_sets:reactome_metabolism_of_cofactors
Curated_gene_sets:reactome_t...113       SET      36     -0.16453   -0.0070096      0.16416      0.84189 Curated_gene_sets:reactome_triglyceride_metabolism
Curated_gene_sets:reactome_g...55        SET      27    -0.033733   -0.0012449      0.19933      0.56719 Curated_gene_sets:reactome_glycogen_metabolism
Curated_gene_sets:reactome_i...37        SET      14     -0.76656    -0.020378       0.2656      0.99805 Curated_gene_sets:reactome_interleukin_15_signaling
Curated_gene_sets:reactome_o...5         SET       9    -0.097196   -0.0020719      0.24751      0.65273 Curated_gene_sets:reactome_oas_antiviral_response
Curated_gene_sets:reactome_i...49        SET      12     -0.16933   -0.0041677      0.28812      0.72163 Curated_gene_sets:reactome_interleukin_35_signalling
Curated_gene_sets:reactome_i...57        SET       8      -0.1753   -0.0035231      0.40264      0.66835 Curated_gene_sets:reactome_interleukin_9_signaling
Curated_gene_sets:reactome_t...76        SET      61      0.23353     0.012943      0.11926     0.025111 Curated_gene_sets:reactome_transcriptional_regulation_by_mecp2
Curated_gene_sets:reactome_p...21        SET      13     -0.26642    -0.006825      0.25214      0.85466 Curated_gene_sets:reactome_pervasive_developmental_disorders
Curated_gene_sets:reactome_s...75        SET      25     -0.14287   -0.0050738      0.15998      0.81408 Curated_gene_sets:reactome_signaling_by_ntrk2_trkb
Curated_gene_sets:reactome_s...42        SET      25     -0.40011    -0.014209      0.17871      0.98741 Curated_gene_sets:reactome_signaling_by_erythropoietin
Curated_gene_sets:reactome_i...25        SET      28     0.030285    0.0011382      0.16657      0.42786 Curated_gene_sets:reactome_integrin_signaling
Curated_gene_sets:reactome_i...62        SET     304    -0.021097   -0.0025942     0.051891      0.65783 Curated_gene_sets:reactome_intracellular_signaling_by_second_messengers
Curated_gene_sets:reactome_s...65        SET      54      0.06145     0.003205      0.13144      0.32007 Curated_gene_sets:reactome_signaling_by_non_receptor_tyrosine_kinases
Curated_gene_sets:reactome_s...78        SET     242     0.090425    0.0099363     0.060713     0.068202 Curated_gene_sets:reactome_signaling_by_nuclear_receptors
Curated_gene_sets:reactome_s...81        SET     471     0.022223    0.0033867     0.043461      0.30456 Curated_gene_sets:reactome_signaling_by_receptor_tyrosine_kinases
Curated_gene_sets:reactome_s...86        SET     100     -0.21317    -0.015112     0.096228      0.98662 Curated_gene_sets:reactome_signaling_by_tgf_beta_family_members
Curated_gene_sets:reactome_r...4         SET     122      0.11438    0.0089514     0.076289     0.066907 Curated_gene_sets:reactome_rab_regulation_of_trafficking
Curated_gene_sets:reactome_i...51        SET      22     0.074483    0.0024816      0.17986       0.3394 Curated_gene_sets:reactome_interleukin_37_signaling
Curated_gene_sets:reactome_e...46        SET      76      0.11634    0.0071946      0.10587      0.13592 Curated_gene_sets:reactome_extra_nuclear_estrogen_signaling
Curated_gene_sets:reactome_e...25        SET      21    -0.057762   -0.0018803      0.18483      0.62267 Curated_gene_sets:reactome_er_quality_control_compartment_erqc
Curated_gene_sets:reactome_r...28        SET     170    -0.094108   -0.0086832     0.064085      0.92901 Curated_gene_sets:reactome_regulation_of_expression_of_slits_and_robos
Curated_gene_sets:reactome_r...117       SET       9      0.18623    0.0039698       0.3734      0.30899 Curated_gene_sets:reactome_robo_receptors_bind_akap5
Curated_gene_sets:reactome_i...39        SET       8     -0.23843    -0.004792      0.27985      0.80289 Curated_gene_sets:reactome_interleukin_18_signaling
Curated_gene_sets:reactome_n...60        SET      25     -0.39827    -0.014144      0.19067      0.98163 Curated_gene_sets:reactome_notch3_activation_and_transmission_of_signal_to_the_nucleus
Curated_gene_sets:reactome_n...61        SET      25    -0.045199   -0.0016052      0.20879      0.58569 Curated_gene_sets:reactome_notch3_intracellular_domain_regulates_transcription
Curated_gene_sets:reactome_n...63        SET      20    0.0043953   0.00013963      0.24223      0.49276 Curated_gene_sets:reactome_notch4_intracellular_domain_regulates_transcription
Curated_gene_sets:reactome_n...62        SET      11     -0.73159     -0.01724        0.252      0.99815 Curated_gene_sets:reactome_notch4_activation_and_transmission_of_signal_to_the_nucleus
Curated_gene_sets:reactome_t...35        SET       6     -0.16529   -0.0028772      0.40545      0.65824 Curated_gene_sets:reactome_tlr3_mediated_ticam1_dependent_programmed_cell_death
Curated_gene_sets:reactome_t...30        SET      12     0.023943    0.0005893      0.23614      0.45962 Curated_gene_sets:reactome_ticam1_dependent_activation_of_irf3_irf7
Curated_gene_sets:reactome_t...32        SET      11      -0.2934   -0.0069141      0.30868      0.82906 Curated_gene_sets:reactome_ticam1_traf6_dependent_induction_of_tak1_complex
Curated_gene_sets:reactome_i...50        SET       7     -0.46252   -0.0086956      0.52921      0.80893 Curated_gene_sets:reactome_interleukin_36_pathway
Curated_gene_sets:reactome_n...51        SET       8     -0.90115    -0.018112      0.28801      0.99912 Curated_gene_sets:reactome_noncanonical_activation_of_notch3
Curated_gene_sets:reactome_e...39        SET     129      0.17522     0.014098      0.08389     0.018374 Curated_gene_sets:reactome_estrogen_dependent_gene_expression
Curated_gene_sets:reactome_b...25        SET      19     -0.22466   -0.0069567      0.20999      0.85766 Curated_gene_sets:reactome_biosynthesis_of_specialized_proresolving_mediators_spms
Curated_gene_sets:reactome_b...22        SET       6     -0.13461    -0.002343      0.40981      0.62872 Curated_gene_sets:reactome_biosynthesis_of_epa_derived_spms
Curated_gene_sets:reactome_b...24        SET       8     -0.32314   -0.0064945      0.31168      0.85007 Curated_gene_sets:reactome_biosynthesis_of_maresins
Curated_gene_sets:reactome_b...21        SET       5     -0.20173   -0.0032056      0.46295      0.66849 Curated_gene_sets:reactome_biosynthesis_of_e_series_18_s_resolvins
Curated_gene_sets:reactome_i...48        SET      12     -0.46023    -0.011327      0.27481        0.953 Curated_gene_sets:reactome_interleukin_2_signaling
Curated_gene_sets:reactome_i...36        SET      44      0.02234     0.001052      0.12328       0.4281 Curated_gene_sets:reactome_interleukin_12_signaling
Curated_gene_sets:reactome_i...42        SET     105     -0.11035    -0.008015     0.086194      0.89976 Curated_gene_sets:reactome_interleukin_1_signaling
Curated_gene_sets:reactome_i...45        SET       9     -0.28285   -0.0060295      0.34175      0.79606 Curated_gene_sets:reactome_interleukin_23_signaling
Curated_gene_sets:reactome_i...46        SET      11     -0.21627   -0.0050965      0.28385      0.77694 Curated_gene_sets:reactome_interleukin_27_signaling
Curated_gene_sets:reactome_i...44        SET      10      -0.2703   -0.0060735      0.34804      0.78131 Curated_gene_sets:reactome_interleukin_21_signaling
Curated_gene_sets:reactome_l...16        SET       7      -0.4975   -0.0093534      0.29915      0.95184 Curated_gene_sets:reactome_loss_of_mecp2_binding_ability_to_the_ncor_smrt_complex
Curated_gene_sets:reactome_r...46        SET      31    -0.026558   -0.0010501      0.15619      0.56751 Curated_gene_sets:reactome_regulation_of_mecp2_expression_and_activity
Curated_gene_sets:reactome_m...11        SET      18      0.42254     0.012735      0.22943     0.032767 Curated_gene_sets:reactome_mecp2_regulates_neuronal_receptors_and_channels
Curated_gene_sets:reactome_m...13        SET       8      0.91257     0.018341      0.32638    0.0025891 Curated_gene_sets:reactome_mecp2_regulates_transcription_of_neuronal_ligands
Curated_gene_sets:reactome_m...12        SET       5      0.63101     0.010027      0.42168     0.067284 Curated_gene_sets:reactome_mecp2_regulates_transcription_factors
Curated_gene_sets:reactome_a...18        SET       9     -0.35242   -0.0075125      0.24465      0.92513 Curated_gene_sets:reactome_activated_ntrk2_signals_through_ras
Curated_gene_sets:reactome_e...32        SET      12     -0.46978    -0.011563      0.28285      0.95162 Curated_gene_sets:reactome_erythropoietin_activates_phosphoinositide_3_kinase_pi3k
Curated_gene_sets:reactome_e...33        SET       7     -0.32767   -0.0061604      0.32983      0.83974 Curated_gene_sets:reactome_erythropoietin_activates_phospholipase_c_gamma_plcg
Curated_gene_sets:reactome_e...35        SET       7     -0.31131   -0.0058528      0.39085      0.78712 Curated_gene_sets:reactome_erythropoietin_activates_stat5
Curated_gene_sets:reactome_e...34        SET      14     -0.53461    -0.014212      0.22617      0.99095 Curated_gene_sets:reactome_erythropoietin_activates_ras
Curated_gene_sets:reactome_b...23        SET       6     -0.27808   -0.0048404      0.34549      0.78955 Curated_gene_sets:reactome_biosynthesis_of_maresin_like_spms
Curated_gene_sets:reactome_a...17        SET       7     -0.20769   -0.0039047      0.32133      0.74097 Curated_gene_sets:reactome_activated_ntrk2_signals_through_pi3k
Curated_gene_sets:reactome_a...15        SET      11     -0.24658   -0.0058108      0.22892      0.85929 Curated_gene_sets:reactome_activated_ntrk2_signals_through_frs2_and_frs3
Curated_gene_sets:reactome_a...16        SET       7      0.92686     0.017426      0.39783    0.0099137 Curated_gene_sets:reactome_activated_ntrk2_signals_through_fyn
Curated_gene_sets:reactome_n...68        SET       5       1.1709     0.018606      0.46372    0.0057887 Curated_gene_sets:reactome_ntrk2_activates_rac1
Curated_gene_sets:reactome_a...14        SET       6      0.71527      0.01245      0.35224     0.021152 Curated_gene_sets:reactome_activated_ntrk2_signals_through_cdk5
Curated_gene_sets:reactome_p...20        SET      63    0.0010823   6.0958e-05      0.10633      0.49594 Curated_gene_sets:reactome_peroxisomal_protein_import
Curated_gene_sets:reactome_t...125       SET       7      0.42152    0.0079248      0.29365     0.075585 Curated_gene_sets:reactome_tysnd1_cleaves_peroxisomal_proteins
Curated_gene_sets:reactome_b...28        SET      21     -0.11227   -0.0036545      0.21987      0.69519 Curated_gene_sets:reactome_blood_group_systems_biosynthesis
Curated_gene_sets:reactome_s...76        SET      17     -0.34293    -0.010045      0.21107      0.94788 Curated_gene_sets:reactome_signaling_by_ntrk3_trkc
Curated_gene_sets:reactome_a...20        SET       8     -0.65918    -0.013248      0.28014      0.99068 Curated_gene_sets:reactome_activated_ntrk3_signals_through_ras
Curated_gene_sets:reactome_i...58        SET      26     -0.58524    -0.021195      0.19215      0.99884 Curated_gene_sets:reactome_interleukin_receptor_shc_signaling
Curated_gene_sets:reactome_n...53        SET     111     0.024568    0.0018345     0.078412      0.37702 Curated_gene_sets:reactome_nonsense_mediated_decay_nmd
Curated_gene_sets:reactome_t...63        SET      24     -0.25104   -0.0087356      0.16691      0.93371 Curated_gene_sets:reactome_traf6_mediated_nf_kb_activation
Curated_gene_sets:reactome_n...43        SET      12     -0.31679    -0.007797       0.2555      0.89248 Curated_gene_sets:reactome_nf_kb_activation_through_fadd_rip_1_pathway_mediated_by_caspase_8_and_10
Curated_gene_sets:reactome_n...30        SET      34    -0.064351   -0.0026646      0.16171      0.65466 Curated_gene_sets:reactome_negative_regulators_of_ddx58_ifih1_signaling
Curated_gene_sets:reactome_i...72        SET      10     -0.13628    -0.003062      0.32179      0.66403 Curated_gene_sets:reactome_irak2_mediated_activation_of_tak1_complex
Curated_gene_sets:reactome_t...110       SET      97    -0.011062  -0.00077241     0.090077      0.54887 Curated_gene_sets:reactome_trif_ticam1_mediated_tlr4_signaling
Curated_gene_sets:reactome_t...60        SET      16     -0.10701   -0.0030409      0.26013       0.6596 Curated_gene_sets:reactome_traf6_mediated_induction_of_tak1_complex_within_tlr4_complex
Curated_gene_sets:reactome_m...80        SET       6    -0.042232  -0.00073511      0.43544      0.53863 Curated_gene_sets:reactome_molybdenum_cofactor_biosynthesis
Curated_gene_sets:reactome_a...19        SET       6     -0.36653   -0.0063799      0.43262      0.80156 Curated_gene_sets:reactome_activated_ntrk3_signals_through_pi3k
Curated_gene_sets:reactome_c...64        SET      20     0.051248    0.0016281      0.16182      0.37574 Curated_gene_sets:reactome_class_i_peroxisomal_membrane_protein_import
Curated_gene_sets:reactome_n...26        SET      57     -0.22289    -0.011943      0.11263      0.97608 Curated_gene_sets:reactome_negative_regulation_of_notch4_signaling
Curated_gene_sets:reactome_p...101       SET     164    -0.057719   -0.0052316     0.063717      0.81749 Curated_gene_sets:reactome_protein_localization
Curated_gene_sets:reactome_i...18        SET      22     -0.28355   -0.0094473      0.17204      0.95033 Curated_gene_sets:reactome_insertion_of_tail_anchored_proteins_into_the_endoplasmic_reticulum_membrane
Curated_gene_sets:reactome_a...105       SET      41    -0.026778   -0.0012174      0.14181      0.57489 Curated_gene_sets:reactome_assembly_and_cell_surface_presentation_of_nmda_receptors
Curated_gene_sets:reactome_a...120       SET     109      0.10438    0.0077241     0.086089      0.11267 Curated_gene_sets:reactome_autophagy
Curated_gene_sets:reactome_l...12        SET       9     -0.26523   -0.0056539      0.36092      0.76879 Curated_gene_sets:reactome_lipophagy
Curated_gene_sets:reactome_c...43        SET      16     -0.30706    -0.008726       0.2258      0.91306 Curated_gene_sets:reactome_chaperone_mediated_autophagy
Curated_gene_sets:reactome_f...44        SET      66       0.1153    0.0066461      0.11349      0.15484 Curated_gene_sets:reactome_foxo_mediated_transcription
Curated_gene_sets:reactome_r...45        SET      12      0.63613     0.015657      0.26905    0.0090357 Curated_gene_sets:reactome_regulation_of_localization_of_foxo_transcription_factors
Curated_gene_sets:reactome_f...46        SET      16      0.39109     0.011114      0.23218     0.046054 Curated_gene_sets:reactome_foxo_mediated_transcription_of_cell_death_genes
Curated_gene_sets:reactome_f...47        SET      30      0.31745     0.012348      0.16375     0.026283 Curated_gene_sets:reactome_foxo_mediated_transcription_of_oxidative_stress_metabolic_and_neuronal_genes
Curated_gene_sets:reactome_m...54        SET      28     -0.11131    -0.004183      0.18282      0.72868 Curated_gene_sets:reactome_microautophagy
Curated_gene_sets:reactome_t...83        SET      69    -0.045221   -0.0026651      0.11961      0.64731 Curated_gene_sets:reactome_transcriptional_regulation_of_granulopoiesis
Curated_gene_sets:reactome_n...25        SET      20      0.13308    0.0042276      0.21183      0.26493 Curated_gene_sets:reactome_negative_regulation_of_nmda_receptor_mediated_neuronal_transmission
Curated_gene_sets:reactome_r...29        SET      10     -0.12151   -0.0027303      0.26164      0.67883 Curated_gene_sets:reactome_regulation_of_foxo_transcriptional_activity_by_acetylation
Curated_gene_sets:reactome_f...45        SET      17      0.33873    0.0099219      0.24083      0.07979 Curated_gene_sets:reactome_foxo_mediated_transcription_of_cell_cycle_genes
Curated_gene_sets:reactome_a...42        SET       7     -0.12663   -0.0023807       0.3499      0.64129 Curated_gene_sets:reactome_activation_of_rac1_downstream_of_nmdars
Curated_gene_sets:reactome_a...23        SET      28     -0.10244   -0.0038497      0.17523      0.72058 Curated_gene_sets:reactome_activation_of_ampk_downstream_of_nmdars
Curated_gene_sets:reactome_l...14        SET      22     0.059102    0.0019691      0.19882      0.38314 Curated_gene_sets:reactome_long_term_potentiation
Curated_gene_sets:reactome_r...36        SET      12      -0.3982   -0.0098007      0.24287      0.94944 Curated_gene_sets:reactome_regulation_of_glycolysis_by_fructose_2_6_bisphosphate_metabolism
Curated_gene_sets:reactome_e...41        SET       6     -0.32919     -0.00573      0.35428      0.82359 Curated_gene_sets:reactome_estrogen_stimulated_signaling_through_prkcz
Curated_gene_sets:reactome_e...40        SET      25      0.44727     0.015884      0.19119    0.0096638 Curated_gene_sets:reactome_estrogen_dependent_nuclear_events_downstream_of_esr_membrane_signaling
Curated_gene_sets:reactome_s...116       SET       7     -0.37745   -0.0070963      0.36324      0.85062 Curated_gene_sets:reactome_stat5_activation
Curated_gene_sets:reactome_n...3         SET       5      0.11627    0.0018476      0.49478      0.40711 Curated_gene_sets:reactome_n_glycan_trimming_and_elongation_in_the_cis_golgi
Curated_gene_sets:reactome_r...9         SET      10      0.43116     0.009688      0.26251     0.050253 Curated_gene_sets:reactome_reactions_specific_to_the_complex_n_glycan_synthesis_pathway
Curated_gene_sets:reactome_m...94        SET      84   -0.0070684  -0.00045945     0.098445      0.52862 Curated_gene_sets:reactome_myd88_cascade_initiated_on_plasma_membrane
Curated_gene_sets:reactome_n...54        SET      91    -0.029717   -0.0020101     0.086872      0.63385 Curated_gene_sets:reactome_nonsense_mediated_decay_nmd_independent_of_the_exon_junction_complex_ejc
Curated_gene_sets:reactome_a...78        SET      88     -0.15616    -0.010388      0.10095      0.93905 Curated_gene_sets:reactome_amyloid_fiber_formation
Curated_gene_sets:reactome_s...16        SET       9     -0.10129   -0.0021591      0.30835      0.62873 Curated_gene_sets:reactome_serine_biosynthesis
Curated_gene_sets:reactome_a...84        SET     312     -0.11857    -0.014768     0.050919      0.99006 Curated_gene_sets:reactome_antigen_processing:_ubiquitination_proteasome_degradation
Curated_gene_sets:reactome_a...83        SET      26     -0.16762   -0.0060705      0.16708      0.84211 Curated_gene_sets:reactome_antigen_presentation:_folding_assembly_and_peptide_loading_of_class_i_mhc
Curated_gene_sets:reactome_a...82        SET      30     -0.36749    -0.014295      0.17509      0.98208 Curated_gene_sets:reactome_antigen_activates_b_cell_receptor_bcr_leading_to_generation_of_second_messengers
Curated_gene_sets:gargalovic...15        SET      33   -0.0033052  -0.00013483      0.15889       0.5083 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_pink_dn
Curated_gene_sets:gargalovic...16        SET       9      0.56331     0.012008      0.34408     0.050809 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_purple_dn
Curated_gene_sets:gargalovic...5         SET      14      -0.2662   -0.0070764      0.22109       0.8857 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_brown_up
Curated_gene_sets:gargalovic...20        SET      11      0.14154    0.0033356      0.28591      0.31028 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_tan_dn
Curated_gene_sets:gargalovic...19        SET      15     0.071176    0.0019585      0.24381      0.38517 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_salmon_dn
Curated_gene_sets:gargalovic...6         SET      17     -0.34865    -0.010212      0.20689      0.95401 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_cyan_up
Curated_gene_sets:gargalovic...11        SET       8     0.073864    0.0014845      0.34261      0.41465 Curated_gene_sets:gargalovic_response_to_oxidized_phospholipids_lightgreen_dn
GO_bp:go_positive_regulation...882       SET      41        0.236     0.010729      0.14477     0.051539 GO_bp:go_positive_regulation_of_viral_transcription
GO_bp:go_cardiac_chamber_dev...          SET     162    -0.047608    -0.004289     0.075948      0.73462 GO_bp:go_cardiac_chamber_development
GO_bp:go_dna_dependent_dna_r...2         SET      42     -0.31359    -0.014429      0.13661      0.98914 GO_bp:go_dna_dependent_dna_replication_maintenance_of_fidelity
GO_bp:go_circadian_rhythm                SET     194     0.018582    0.0018305     0.066034       0.3892 GO_bp:go_circadian_rhythm
GO_bp:go_phosphatidylserine_...1         SET      21     -0.23446   -0.0076322      0.20448      0.87422 GO_bp:go_phosphatidylserine_acyl_chain_remodeling
GO_bp:go_spinal_cord_develop...          SET     102      0.14252     0.010204     0.097631     0.072185 GO_bp:go_spinal_cord_development
GO_bp:go_platelet_derived_gr...3         SET      55     -0.04039   -0.0021259      0.12528      0.62642 GO_bp:go_platelet_derived_growth_factor_receptor_signaling_pathway
GO_bp:go_cellular_response_t...70        SET      30      0.12119    0.0047143      0.17409      0.24317 GO_bp:go_cellular_response_to_lipoprotein_particle_stimulus
GO_bp:go_positive_regulation...256       SET      57      0.13958     0.007479      0.13343      0.14777 GO_bp:go_positive_regulation_of_epithelial_cell_differentiation
GO_bp:go_positive_regulation...432       SET     562     0.025315    0.0042042     0.038961      0.25793 GO_bp:go_positive_regulation_of_kinase_activity
GO_bp:go_potassium_ion_trans...          SET     228     0.010073    0.0010748     0.065315      0.43872 GO_bp:go_potassium_ion_transport
GO_bp:go_regulation_of_t_cel...11        SET      38     -0.09096   -0.0039813      0.13985      0.74229 GO_bp:go_regulation_of_t_cell_receptor_signaling_pathway
GO_bp:go_negative_regulation...226       SET     119      0.11696    0.0090409      0.08591     0.086693 GO_bp:go_negative_regulation_of_epithelial_cell_proliferation
GO_bp:go_movement_in_environ...          SET      35     0.098454     0.004136      0.14585      0.24983 GO_bp:go_movement_in_environment_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_regulation_of_prote...56        SET      43       0.2471     0.011504      0.13251      0.03111 GO_bp:go_regulation_of_protein_targeting_to_mitochondrion
GO_bp:go_apical_protein_loca...          SET      11      0.41749    0.0098384      0.34133      0.11065 GO_bp:go_apical_protein_localization
GO_bp:go_regulation_of_estab...1         SET     108     -0.11105   -0.0081795     0.083267      0.90883 GO_bp:go_regulation_of_establishment_of_planar_polarity
GO_bp:go_forebrain_neuron_de...          SET      30    -0.047621   -0.0018524      0.18006      0.60429 GO_bp:go_forebrain_neuron_development
GO_bp:go_positive_regulation...675       SET      24      0.02308   0.00080312      0.18419      0.45014 GO_bp:go_positive_regulation_of_protein_maturation
GO_bp:go_neuromuscular_junct...          SET      47      0.36838     0.017928      0.14238    0.0048404 GO_bp:go_neuromuscular_junction_development
GO_bp:go_mitotic_cytokinesis             SET      70     0.020564    0.0012206      0.09911      0.41782 GO_bp:go_mitotic_cytokinesis
GO_bp:go_negative_regulation...588       SET      44     -0.26662    -0.012555      0.13779      0.97349 GO_bp:go_negative_regulation_of_response_to_endoplasmic_reticulum_stress
GO_bp:go_smad_protein_signal...          SET      70    -0.047512   -0.0028202      0.11363      0.66208 GO_bp:go_smad_protein_signal_transduction
GO_bp:go_cytoplasmic_transla...1         SET      92     0.004363   0.00029673     0.090632       0.4808 GO_bp:go_cytoplasmic_translation
GO_bp:go_meiotic_chromosome_...2         SET      86     -0.10806   -0.0071069     0.091205      0.88195 GO_bp:go_meiotic_chromosome_segregation
GO_bp:go_positive_regulation...83        SET     114   -0.0006745  -5.1036e-05     0.089671        0.503 GO_bp:go_positive_regulation_of_calcium_ion_transport
GO_bp:go_regulation_of_doubl...1         SET      72    -0.046375   -0.0027916     0.096933      0.68382 GO_bp:go_regulation_of_double_strand_break_repair
GO_bp:go_rna_dependent_dna_b...          SET      72     -0.13676   -0.0082325      0.10288      0.90812 GO_bp:go_rna_dependent_dna_biosynthetic_process
GO_bp:go_regulation_of_b_cel...6         SET      27    -0.070098    -0.002587      0.19496       0.6404 GO_bp:go_regulation_of_b_cell_receptor_signaling_pathway
GO_bp:go_dendrite_development            SET     218     0.038016    0.0039673     0.063563      0.27489 GO_bp:go_dendrite_development
GO_bp:go_regulation_of_respi...1         SET      14      0.24666     0.006557       0.2598      0.17121 GO_bp:go_regulation_of_respiratory_burst
GO_bp:go_g_protein_coupled_r...1         SET      13      0.37585    0.0096281      0.27582     0.086507 GO_bp:go_g_protein_coupled_receptor_internalization
GO_bp:go_memory                          SET     115     0.079826    0.0060664     0.087499      0.18081 GO_bp:go_memory
GO_bp:go_neuron_development              SET    1079     0.039129    0.0088826     0.029303     0.090891 GO_bp:go_neuron_development
GO_bp:go_regulation_of_golgi...1         SET      15     0.020094   0.00055289      0.25447      0.46853 GO_bp:go_regulation_of_golgi_organization
GO_bp:go_endothelial_cell_de...          SET      58        0.216     0.011674      0.12614     0.043428 GO_bp:go_endothelial_cell_development
GO_bp:go_positive_regulation...547       SET      32     0.072378    0.0029076      0.16552      0.33096 GO_bp:go_positive_regulation_of_myotube_differentiation
GO_bp:go_regulation_of_cell_...1         SET     526     0.017533    0.0028198     0.042109      0.33857 GO_bp:go_regulation_of_cell_activation
GO_bp:go_multicellular_organ...1         SET      34      0.10708    0.0044336      0.17146      0.26616 GO_bp:go_multicellular_organism_aging
GO_bp:go_atp_dependent_chrom...          SET      78    -0.036731    -0.002301     0.096291      0.64857 GO_bp:go_atp_dependent_chromatin_remodeling
GO_bp:go_anatomical_structur...2         SET    1059    -0.066038    -0.014859     0.029803      0.98664 GO_bp:go_anatomical_structure_formation_involved_in_morphogenesis
GO_bp:go_ion_transport                   SET    1635   -0.0024389  -0.00067134     0.024052      0.54038 GO_bp:go_ion_transport
GO_bp:go_lipid_modification              SET     232     0.045222    0.0048667     0.057633      0.21633 GO_bp:go_lipid_modification
GO_bp:go_negative_regulation...356       SET      16      0.34248    0.0097324      0.26797      0.10063 GO_bp:go_negative_regulation_of_kidney_development
GO_bp:go_regulation_of_hepat...          SET      13     0.023394    0.0005993      0.25376      0.46327 GO_bp:go_regulation_of_hepatocyte_proliferation
GO_bp:go_acylglycerol_homeos...          SET      33     -0.12954   -0.0052844      0.15033      0.80556 GO_bp:go_acylglycerol_homeostasis
GO_bp:go_negative_regulation...540       SET     127     0.063336    0.0050565     0.078993      0.21134 GO_bp:go_negative_regulation_of_protein_complex_assembly
GO_bp:go_hemoglobin_metaboli...          SET       5      0.50475    0.0080206      0.36939      0.08591 GO_bp:go_hemoglobin_metabolic_process
GO_bp:go_single_fertilization            SET     136     0.042077    0.0034755      0.08039      0.30035 GO_bp:go_single_fertilization
GO_bp:go_chromosome_organiza...1         SET    1139     0.012711    0.0029599      0.02709      0.31946 GO_bp:go_chromosome_organization
GO_bp:go_negative_regulation...397       SET      72   -0.0042921  -0.00025837      0.10897      0.51571 GO_bp:go_negative_regulation_of_map_kinase_activity
GO_bp:go_synaptic_vesicle_lo...          SET     162     0.046997     0.004234     0.069759      0.25025 GO_bp:go_synaptic_vesicle_localization
GO_bp:go_phenol_containing_c...3         SET      60      0.41046     0.022563      0.12743   0.00063973 GO_bp:go_phenol_containing_compound_metabolic_process
GO_bp:go_regulation_of_antig...4         SET      61     -0.10639   -0.0058963      0.11657      0.81927 GO_bp:go_regulation_of_antigen_receptor_mediated_signaling_pathway
GO_bp:go_establishment_of_sp...          SET      28     0.061897    0.0023262      0.16685      0.35533 GO_bp:go_establishment_of_spindle_orientation
GO_bp:go_metanephric_nephron...3         SET      26      0.34603     0.012532      0.19377     0.037074 GO_bp:go_metanephric_nephron_morphogenesis
GO_bp:go_response_to_uv_c                SET      15      0.25688    0.0070682      0.24718      0.14935 GO_bp:go_response_to_uv_c
GO_bp:go_carbohydrate_catabo...          SET     183    -0.068802   -0.0065843      0.06829      0.84315 GO_bp:go_carbohydrate_catabolic_process
GO_bp:go_dentate_gyrus_devel...          SET      16     -0.10697   -0.0030398      0.25611       0.6619 GO_bp:go_dentate_gyrus_development
GO_bp:go_establishment_or_ma...6         SET      14     -0.27039   -0.0071879      0.24894      0.86129 GO_bp:go_establishment_or_maintenance_of_transmembrane_electrochemical_gradient
GO_bp:go_labyrinthine_layer_...2         SET      46     0.013973   0.00067277       0.1476      0.46229 GO_bp:go_labyrinthine_layer_development
GO_bp:go_n_terminal_protein_...1         SET      18     0.088366    0.0026633      0.19483      0.32508 GO_bp:go_n_terminal_protein_amino_acid_acetylation
GO_bp:go_ceramide_catabolic_...          SET      20     0.052409     0.001665      0.22263      0.40695 GO_bp:go_ceramide_catabolic_process
GO_bp:go_excretion                       SET      67      0.14841    0.0086189       0.1145     0.097476 GO_bp:go_excretion
GO_bp:go_digestion                       SET     134     -0.18355     -0.01505     0.083472      0.98605 GO_bp:go_digestion
GO_bp:go_positive_regulation...781       SET      33       0.1034    0.0042182      0.17389      0.27604 GO_bp:go_positive_regulation_of_synaptic_transmission_glutamatergic
GO_bp:go_positive_regulation...515       SET      53     0.022022    0.0011379      0.13157      0.43354 GO_bp:go_positive_regulation_of_mitotic_nuclear_division
GO_bp:go_hindbrain_developme...          SET     150    -0.016088   -0.0013951     0.075351      0.58454 GO_bp:go_hindbrain_development
