GenomicLocus	region1	region2	FDR	type	DB	tissue/cell	inter/intra	SNPs	genes	ciMapFilt
7	7:114040001-114080000	7:114760001-114800000	8.181231e-09	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:114800001-114840000	2.566938e-07	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:114840001-114880000	8.537442e-11	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:114880001-114920000	1.780492e-14	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:114920001-114960000	3.865027e-11	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:114960001-115000000	1.657999e-27	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115000001-115040000	9.402373e-38	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115040001-115080000	1.008812e-13	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115080001-115120000	4.100232e-73	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115120001-115160000	4.444721e-54	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115160001-115200000	5.39549e-37	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115200001-115240000	2.224861e-34	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115240001-115280000	1.647832e-44	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115280001-115320000	1.022527e-31	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115320001-115360000	2.817827e-144	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115360001-115400000	1.754615e-111	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115400001-115440000	2.052392e-28	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115440001-115480000	1.069115e-89	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115480001-115520000	1.971269e-109	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115520001-115560000	1.121131e-32	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115560001-115600000	1.229599e-39	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115600001-115640000	3.22549e-11	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115640001-115680000	1.767753e-19	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115680001-115720000	3.480617e-07	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:115720001-115760000	7.119957e-18	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114040001-114080000	7:116000001-116040000	5.297649e-07	HiC	GSE87112	Mesendoderm	intra	rs35624276;rs12536335;chr7:114046156;chr7:114046160;rs2030913;chr7:114046162;rs2030915;rs7795397;rs8180817;rs12533005;rs71149745;rs34291892;rs2894699;rs10228350;rs7785701;rs1476535;rs10255943;rs10268637;rs28534444;rs10246733;rs10280045	NA	0
7	7:114080001-114120000	7:114120001-114160000	1.278168e-149	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114160001-114200000	3.210363e-77	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114200001-114240000	4.646852e-82	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114240001-114280000	1.88514e-54	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114280001-114320000	2.656468e-96	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114320001-114360000	1.456145e-20	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114360001-114400000	1.398537e-12	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114400001-114440000	1.14872e-18	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114440001-114480000	6.603214e-26	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114480001-114520000	4.174379e-37	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114560001-114600000	8.268367e-13	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	ENSG00000135272	1
7	7:114080001-114120000	7:114680001-114720000	2.829103e-19	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114720001-114760000	4.284345e-38	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114760001-114800000	2.278209e-11	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114800001-114840000	1.85289e-13	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114840001-114880000	2.670712e-14	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114880001-114920000	1.750085e-21	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114920001-114960000	7.917381e-18	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:114960001-115000000	2.120126e-26	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115000001-115040000	4.515515e-39	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115040001-115080000	2.196416e-34	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115080001-115120000	6.061321e-77	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115120001-115160000	8.742511e-64	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115160001-115200000	1.769486e-52	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115200001-115240000	7.817671e-35	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115240001-115280000	1.322275e-75	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115280001-115320000	2.640324e-45	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115320001-115360000	1.165882e-168	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115360001-115400000	1.238913e-114	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115400001-115440000	1.385643e-31	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115440001-115480000	2.085268e-132	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115480001-115520000	7.546472e-109	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115520001-115560000	4.209115e-49	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115560001-115600000	1.570439e-43	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115600001-115640000	4.230875e-18	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115640001-115680000	1.586536e-36	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115680001-115720000	2.030456e-15	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115720001-115760000	2.586412e-22	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114080001-114120000	7:115920001-115960000	5.781525e-07	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	ENSG00000105971	1
7	7:114080001-114120000	7:116360001-116400000	2.214808e-11	HiC	GSE87112	Mesendoderm	intra	rs2014265;rs10261780;rs10228494;rs5886708;rs5886709;rs10262192;rs10262103;rs10231382;rs55724890;rs10228327;rs727644;rs4727799;rs2396751;rs2189011;rs7783012;rs2189010	NA	0
7	7:114120001-114160000	7:114160001-114200000	3.824193e-62	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114200001-114240000	2.553039e-36	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114240001-114280000	3.559429e-24	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114280001-114320000	1.795896e-42	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114320001-114360000	2.835894e-09	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114400001-114440000	3.746906e-13	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114440001-114480000	1.537194e-10	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114480001-114520000	4.678208e-16	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114680001-114720000	6.788196e-10	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114720001-114760000	5.943319e-25	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114760001-114800000	4.228149e-07	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114800001-114840000	7.308271e-07	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114840001-114880000	2.853331e-10	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114880001-114920000	1.833284e-18	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114920001-114960000	9.569609e-14	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:114960001-115000000	6.584258e-21	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:115000001-115040000	5.291181e-35	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:115040001-115080000	2.917261e-22	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
7	7:114120001-114160000	7:115080001-115120000	5.316706e-56	HiC	GSE87112	Mesendoderm	intra	rs2106900;rs2189008;rs6974757;rs55960959;rs10249234;rs1989903;rs2040658;rs12113612;rs1015511;rs10266297;rs9649368;rs6466488;rs10279936;rs2189015;rs2396753;rs9969232	NA	0
