region2	reg_region	type	tissue/cell	genes
6:27640001-27680000	6:27661296-27661370	prom	E054	NA
6:27640001-27680000	6:27661296-27661370	prom	E070	NA
6:27640001-27680000	6:27661296-27661370	prom	E082	NA
6:27640001-27680000	6:27661417-27662489	prom	E054	NA
6:27640001-27680000	6:27661417-27662489	prom	E067	NA
6:27640001-27680000	6:27661417-27662489	prom	E068	NA
6:27640001-27680000	6:27661417-27662489	prom	E069	NA
6:27640001-27680000	6:27661417-27662489	prom	E070	NA
6:27640001-27680000	6:27661417-27662489	prom	E072	NA
6:27640001-27680000	6:27661417-27662489	prom	E073	NA
6:27640001-27680000	6:27661417-27662489	prom	E081	NA
6:27640001-27680000	6:27661417-27662489	prom	E082	NA
6:27650000-27660000	6:27654699-27656673	prom	E053	NA
6:27650000-27660000	6:27654699-27656673	prom	E054	NA
6:27650000-27660000	6:27654699-27656673	prom	E067	NA
6:27650000-27660000	6:27654699-27656673	prom	E068	NA
6:27650000-27660000	6:27654699-27656673	prom	E069	NA
6:27650000-27660000	6:27654699-27656673	prom	E070	NA
6:27650000-27660000	6:27654699-27656673	prom	E071	NA
6:27650000-27660000	6:27654699-27656673	prom	E072	NA
6:27650000-27660000	6:27654699-27656673	prom	E073	NA
6:27650000-27660000	6:27654699-27656673	prom	E074	NA
6:27650000-27660000	6:27654699-27656673	prom	E081	NA
6:27650000-27660000	6:27654699-27656673	prom	E082	NA
6:27660000-27670000	6:27661296-27661370	prom	E054	NA
6:27660000-27670000	6:27661296-27661370	prom	E070	NA
6:27660000-27670000	6:27661296-27661370	prom	E082	NA
6:27660000-27670000	6:27661417-27662489	prom	E054	NA
6:27660000-27670000	6:27661417-27662489	prom	E067	NA
6:27660000-27670000	6:27661417-27662489	prom	E068	NA
6:27660000-27670000	6:27661417-27662489	prom	E069	NA
6:27660000-27670000	6:27661417-27662489	prom	E070	NA
6:27660000-27670000	6:27661417-27662489	prom	E072	NA
6:27660000-27670000	6:27661417-27662489	prom	E073	NA
6:27660000-27670000	6:27661417-27662489	prom	E081	NA
6:27660000-27670000	6:27661417-27662489	prom	E082	NA
6:27700000-27710000	6:27705964-27706573	prom	E054	NA
6:27700000-27710000	6:27705964-27706573	prom	E067	NA
6:27700000-27710000	6:27705964-27706573	prom	E068	NA
6:27700000-27710000	6:27705964-27706573	prom	E069	NA
6:27700000-27710000	6:27705964-27706573	prom	E070	NA
6:27700000-27710000	6:27705964-27706573	prom	E071	NA
6:27700000-27710000	6:27705964-27706573	prom	E072	NA
6:27700000-27710000	6:27705964-27706573	prom	E073	NA
6:27700000-27710000	6:27705964-27706573	prom	E074	NA
6:27700000-27710000	6:27705964-27706573	prom	E081	NA
6:27700000-27710000	6:27705964-27706573	prom	E082	NA
6:27700000-27710000	6:27706623-27706718	prom	E068	NA
6:27700000-27710000	6:27706623-27706718	prom	E070	NA
6:27700000-27710000	6:27706623-27706718	prom	E071	NA
6:27700000-27710000	6:27706787-27706837	prom	E070	NA
6:27700000-27710000	6:27706787-27706837	prom	E071	NA
6:27710000-27720000	6:27719842-27720669	prom	E053	NA
6:27710000-27720000	6:27719842-27720669	prom	E054	NA
6:27710000-27720000	6:27719842-27720669	prom	E067	NA
6:27710000-27720000	6:27719842-27720669	prom	E068	NA
6:27710000-27720000	6:27719842-27720669	prom	E069	NA
6:27710000-27720000	6:27719842-27720669	prom	E070	NA
6:27710000-27720000	6:27719842-27720669	prom	E071	NA
6:27710000-27720000	6:27719842-27720669	prom	E072	NA
6:27710000-27720000	6:27719842-27720669	prom	E073	NA
6:27710000-27720000	6:27719842-27720669	prom	E074	NA
6:27710000-27720000	6:27719842-27720669	prom	E081	NA
6:27710000-27720000	6:27719842-27720669	prom	E082	NA
6:27720000-27730000	6:27719842-27720669	prom	E053	NA
6:27720000-27730000	6:27719842-27720669	prom	E054	NA
6:27720000-27730000	6:27719842-27720669	prom	E067	NA
6:27720000-27730000	6:27719842-27720669	prom	E068	NA
6:27720000-27730000	6:27719842-27720669	prom	E069	NA
6:27720000-27730000	6:27719842-27720669	prom	E070	NA
6:27720000-27730000	6:27719842-27720669	prom	E071	NA
6:27720000-27730000	6:27719842-27720669	prom	E072	NA
6:27720000-27730000	6:27719842-27720669	prom	E073	NA
6:27720000-27730000	6:27719842-27720669	prom	E074	NA
6:27720000-27730000	6:27719842-27720669	prom	E081	NA
6:27720000-27730000	6:27719842-27720669	prom	E082	NA
6:27720000-27730000	6:27720680-27721532	prom	E053	NA
6:27720000-27730000	6:27720680-27721532	prom	E054	NA
6:27720000-27730000	6:27720680-27721532	prom	E067	NA
6:27720000-27730000	6:27720680-27721532	prom	E068	NA
6:27720000-27730000	6:27720680-27721532	prom	E069	NA
6:27720000-27730000	6:27720680-27721532	prom	E070	NA
6:27720000-27730000	6:27720680-27721532	prom	E071	NA
6:27720000-27730000	6:27720680-27721532	prom	E072	NA
6:27720000-27730000	6:27720680-27721532	prom	E073	NA
6:27720000-27730000	6:27720680-27721532	prom	E074	NA
6:27720000-27730000	6:27720680-27721532	prom	E081	NA
6:27720000-27730000	6:27720680-27721532	prom	E082	NA
6:27720000-27730000	6:27721593-27721633	prom	E053	NA
6:27720000-27730000	6:27721593-27721633	prom	E054	NA
6:27720000-27730000	6:27721593-27721633	prom	E067	NA
6:27720000-27730000	6:27721593-27721633	prom	E068	NA
6:27720000-27730000	6:27721593-27721633	prom	E069	NA
6:27720000-27730000	6:27721593-27721633	prom	E070	NA
6:27720000-27730000	6:27721593-27721633	prom	E071	NA
6:27720000-27730000	6:27721593-27721633	prom	E072	NA
6:27720000-27730000	6:27721593-27721633	prom	E073	NA
6:27720000-27730000	6:27721593-27721633	prom	E074	NA
6:27720000-27730000	6:27721593-27721633	prom	E081	NA
6:27720000-27730000	6:27721593-27721633	prom	E082	NA
6:27720000-27730000	6:27721740-27722182	prom	E053	NA
6:27720000-27730000	6:27721740-27722182	prom	E054	NA
6:27720000-27730000	6:27721740-27722182	prom	E067	NA
6:27720000-27730000	6:27721740-27722182	prom	E068	NA
6:27720000-27730000	6:27721740-27722182	prom	E069	NA
6:27720000-27730000	6:27721740-27722182	prom	E070	NA
6:27720000-27730000	6:27721740-27722182	prom	E071	NA
6:27720000-27730000	6:27721740-27722182	prom	E072	NA
6:27720000-27730000	6:27721740-27722182	prom	E073	NA
6:27720000-27730000	6:27721740-27722182	prom	E074	NA
6:27720000-27730000	6:27721740-27722182	prom	E081	NA
6:27720000-27730000	6:27721740-27722182	prom	E082	NA
6:27720000-27730000	6:27722232-27722465	prom	E067	NA
6:27720000-27730000	6:27722232-27722465	prom	E068	NA
6:27720000-27730000	6:27722232-27722465	prom	E069	NA
6:27720000-27730000	6:27722232-27722465	prom	E070	NA
6:27720000-27730000	6:27722232-27722465	prom	E081	NA
6:27720000-27730000	6:27722232-27722465	prom	E082	NA
6:27720000-27730000	6:27724968-27725601	prom	E068	NA
6:27720000-27730000	6:27724968-27725601	prom	E070	NA
6:27720000-27730000	6:27724968-27725601	prom	E071	NA
6:27720000-27730000	6:27724968-27725601	prom	E082	NA
6:27720000-27730000	6:27729479-27729665	prom	E068	NA
6:27720000-27730000	6:27729479-27729665	prom	E070	NA
6:27720000-27730000	6:27729479-27729665	prom	E071	NA
6:27720000-27730000	6:27729479-27729665	prom	E072	NA
6:27720000-27730000	6:27729479-27729665	prom	E082	NA
6:27720000-27730000	6:27729991-27730059	prom	E068	NA
6:27720000-27730000	6:27729991-27730059	prom	E070	NA
6:27720000-27730000	6:27729991-27730059	prom	E071	NA
6:27720000-27730000	6:27729991-27730059	prom	E072	NA
6:27720000-27730000	6:27729991-27730059	prom	E073	NA
6:27720000-27730000	6:27729991-27730059	prom	E082	NA
6:27720001-27760000	6:27719842-27720669	prom	E053	NA
6:27720001-27760000	6:27719842-27720669	prom	E054	NA
6:27720001-27760000	6:27719842-27720669	prom	E067	NA
6:27720001-27760000	6:27719842-27720669	prom	E068	NA
6:27720001-27760000	6:27719842-27720669	prom	E069	NA
6:27720001-27760000	6:27719842-27720669	prom	E070	NA
6:27720001-27760000	6:27719842-27720669	prom	E071	NA
6:27720001-27760000	6:27719842-27720669	prom	E072	NA
6:27720001-27760000	6:27719842-27720669	prom	E073	NA
6:27720001-27760000	6:27719842-27720669	prom	E074	NA
6:27720001-27760000	6:27719842-27720669	prom	E081	NA
6:27720001-27760000	6:27719842-27720669	prom	E082	NA
6:27720001-27760000	6:27720680-27721532	prom	E053	NA
6:27720001-27760000	6:27720680-27721532	prom	E054	NA
6:27720001-27760000	6:27720680-27721532	prom	E067	NA
6:27720001-27760000	6:27720680-27721532	prom	E068	NA
6:27720001-27760000	6:27720680-27721532	prom	E069	NA
6:27720001-27760000	6:27720680-27721532	prom	E070	NA
6:27720001-27760000	6:27720680-27721532	prom	E071	NA
6:27720001-27760000	6:27720680-27721532	prom	E072	NA
6:27720001-27760000	6:27720680-27721532	prom	E073	NA
6:27720001-27760000	6:27720680-27721532	prom	E074	NA
6:27720001-27760000	6:27720680-27721532	prom	E081	NA
6:27720001-27760000	6:27720680-27721532	prom	E082	NA
6:27720001-27760000	6:27721593-27721633	prom	E053	NA
6:27720001-27760000	6:27721593-27721633	prom	E054	NA
6:27720001-27760000	6:27721593-27721633	prom	E067	NA
6:27720001-27760000	6:27721593-27721633	prom	E068	NA
6:27720001-27760000	6:27721593-27721633	prom	E069	NA
6:27720001-27760000	6:27721593-27721633	prom	E070	NA
6:27720001-27760000	6:27721593-27721633	prom	E071	NA
6:27720001-27760000	6:27721593-27721633	prom	E072	NA
6:27720001-27760000	6:27721593-27721633	prom	E073	NA
6:27720001-27760000	6:27721593-27721633	prom	E074	NA
6:27720001-27760000	6:27721593-27721633	prom	E081	NA
6:27720001-27760000	6:27721593-27721633	prom	E082	NA
6:27720001-27760000	6:27721740-27722182	prom	E053	NA
6:27720001-27760000	6:27721740-27722182	prom	E054	NA
6:27720001-27760000	6:27721740-27722182	prom	E067	NA
6:27720001-27760000	6:27721740-27722182	prom	E068	NA
6:27720001-27760000	6:27721740-27722182	prom	E069	NA
6:27720001-27760000	6:27721740-27722182	prom	E070	NA
6:27720001-27760000	6:27721740-27722182	prom	E071	NA
6:27720001-27760000	6:27721740-27722182	prom	E072	NA
6:27720001-27760000	6:27721740-27722182	prom	E073	NA
6:27720001-27760000	6:27721740-27722182	prom	E074	NA
6:27720001-27760000	6:27721740-27722182	prom	E081	NA
6:27720001-27760000	6:27721740-27722182	prom	E082	NA
6:27720001-27760000	6:27722232-27722465	prom	E067	NA
6:27720001-27760000	6:27722232-27722465	prom	E068	NA
6:27720001-27760000	6:27722232-27722465	prom	E069	NA
6:27720001-27760000	6:27722232-27722465	prom	E070	NA
6:27720001-27760000	6:27722232-27722465	prom	E081	NA
6:27720001-27760000	6:27722232-27722465	prom	E082	NA
6:27720001-27760000	6:27724968-27725601	prom	E068	NA
6:27720001-27760000	6:27724968-27725601	prom	E070	NA
6:27720001-27760000	6:27724968-27725601	prom	E071	NA
6:27720001-27760000	6:27724968-27725601	prom	E082	NA
6:27720001-27760000	6:27729479-27729665	prom	E068	NA
6:27720001-27760000	6:27729479-27729665	prom	E070	NA
6:27720001-27760000	6:27729479-27729665	prom	E071	NA
6:27720001-27760000	6:27729479-27729665	prom	E072	NA
6:27720001-27760000	6:27729479-27729665	prom	E082	NA
6:27720001-27760000	6:27729991-27730059	prom	E068	NA
6:27720001-27760000	6:27729991-27730059	prom	E070	NA
6:27720001-27760000	6:27729991-27730059	prom	E071	NA
6:27720001-27760000	6:27729991-27730059	prom	E072	NA
6:27720001-27760000	6:27729991-27730059	prom	E073	NA
6:27720001-27760000	6:27729991-27730059	prom	E082	NA
6:27720001-27760000	6:27730136-27730713	prom	E067	NA
6:27720001-27760000	6:27730136-27730713	prom	E068	NA
6:27720001-27760000	6:27730136-27730713	prom	E069	NA
6:27720001-27760000	6:27730136-27730713	prom	E070	NA
6:27720001-27760000	6:27730136-27730713	prom	E071	NA
6:27720001-27760000	6:27730136-27730713	prom	E072	NA
6:27720001-27760000	6:27730136-27730713	prom	E073	NA
6:27720001-27760000	6:27730136-27730713	prom	E082	NA
6:27720001-27760000	6:27758995-27761182	prom	E053	NA
6:27720001-27760000	6:27758995-27761182	prom	E054	NA
6:27720001-27760000	6:27758995-27761182	prom	E067	NA
6:27720001-27760000	6:27758995-27761182	prom	E068	NA
6:27720001-27760000	6:27758995-27761182	prom	E069	NA
6:27720001-27760000	6:27758995-27761182	prom	E070	NA
6:27720001-27760000	6:27758995-27761182	prom	E071	NA
6:27720001-27760000	6:27758995-27761182	prom	E072	NA
6:27720001-27760000	6:27758995-27761182	prom	E073	NA
6:27720001-27760000	6:27758995-27761182	prom	E074	NA
6:27720001-27760000	6:27758995-27761182	prom	E081	NA
6:27720001-27760000	6:27758995-27761182	prom	E082	NA
6:27730000-27740000	6:27729991-27730059	prom	E068	NA
6:27730000-27740000	6:27729991-27730059	prom	E070	NA
6:27730000-27740000	6:27729991-27730059	prom	E071	NA
6:27730000-27740000	6:27729991-27730059	prom	E072	NA
6:27730000-27740000	6:27729991-27730059	prom	E073	NA
6:27730000-27740000	6:27729991-27730059	prom	E082	NA
6:27730000-27740000	6:27730136-27730713	prom	E067	NA
6:27730000-27740000	6:27730136-27730713	prom	E068	NA
6:27730000-27740000	6:27730136-27730713	prom	E069	NA
6:27730000-27740000	6:27730136-27730713	prom	E070	NA
6:27730000-27740000	6:27730136-27730713	prom	E071	NA
6:27730000-27740000	6:27730136-27730713	prom	E072	NA
6:27730000-27740000	6:27730136-27730713	prom	E073	NA
6:27730000-27740000	6:27730136-27730713	prom	E082	NA
6:27750000-27760000	6:27758995-27761182	prom	E053	NA
6:27750000-27760000	6:27758995-27761182	prom	E054	NA
6:27750000-27760000	6:27758995-27761182	prom	E067	NA
6:27750000-27760000	6:27758995-27761182	prom	E068	NA
6:27750000-27760000	6:27758995-27761182	prom	E069	NA
6:27750000-27760000	6:27758995-27761182	prom	E070	NA
6:27750000-27760000	6:27758995-27761182	prom	E071	NA
6:27750000-27760000	6:27758995-27761182	prom	E072	NA
6:27750000-27760000	6:27758995-27761182	prom	E073	NA
6:27750000-27760000	6:27758995-27761182	prom	E074	NA
6:27750000-27760000	6:27758995-27761182	prom	E081	NA
6:27750000-27760000	6:27758995-27761182	prom	E082	NA
6:27760000-27770000	6:27758995-27761182	prom	E053	NA
6:27760000-27770000	6:27758995-27761182	prom	E054	NA
6:27760000-27770000	6:27758995-27761182	prom	E067	NA
6:27760000-27770000	6:27758995-27761182	prom	E068	NA
6:27760000-27770000	6:27758995-27761182	prom	E069	NA
6:27760000-27770000	6:27758995-27761182	prom	E070	NA
6:27760000-27770000	6:27758995-27761182	prom	E071	NA
6:27760000-27770000	6:27758995-27761182	prom	E072	NA
6:27760000-27770000	6:27758995-27761182	prom	E073	NA
6:27760000-27770000	6:27758995-27761182	prom	E074	NA
6:27760000-27770000	6:27758995-27761182	prom	E081	NA
6:27760000-27770000	6:27758995-27761182	prom	E082	NA
6:27760001-27800000	6:27758995-27761182	prom	E053	NA
6:27760001-27800000	6:27758995-27761182	prom	E054	NA
6:27760001-27800000	6:27758995-27761182	prom	E067	NA
6:27760001-27800000	6:27758995-27761182	prom	E068	NA
6:27760001-27800000	6:27758995-27761182	prom	E069	NA
6:27760001-27800000	6:27758995-27761182	prom	E070	NA
6:27760001-27800000	6:27758995-27761182	prom	E071	NA
6:27760001-27800000	6:27758995-27761182	prom	E072	NA
6:27760001-27800000	6:27758995-27761182	prom	E073	NA
6:27760001-27800000	6:27758995-27761182	prom	E074	NA
6:27760001-27800000	6:27758995-27761182	prom	E081	NA
6:27760001-27800000	6:27758995-27761182	prom	E082	NA
6:27760001-27800000	6:27774431-27774651	prom	E053	NA
6:27760001-27800000	6:27774431-27774651	prom	E054	NA
6:27760001-27800000	6:27774431-27774651	prom	E068	NA
6:27760001-27800000	6:27774431-27774651	prom	E070	NA
6:27760001-27800000	6:27774431-27774651	prom	E082	NA
6:27760001-27800000	6:27774686-27776067	prom	E053	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E054	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E067	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E068	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E069	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E070	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E071	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E072	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E073	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E074	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E081	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27774686-27776067	prom	E082	ENSG00000185130:ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E053	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E054	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E067	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E069	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E070	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E073	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E081	ENSG00000196747
6:27760001-27800000	6:27776291-27776906	prom	E082	ENSG00000196747
6:27760001-27800000	6:27776923-27777036	prom	E054	NA
6:27760001-27800000	6:27776923-27777036	prom	E070	NA
6:27760001-27800000	6:27776923-27777036	prom	E082	NA
6:27760001-27800000	6:27777044-27777332	prom	E054	NA
6:27760001-27800000	6:27777044-27777332	prom	E070	NA
6:27760001-27800000	6:27777044-27777332	prom	E082	NA
6:27760001-27800000	6:27777427-27779021	prom	E053	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E054	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E067	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E068	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E069	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E070	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E071	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E072	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E073	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E074	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E081	ENSG00000203813
6:27760001-27800000	6:27777427-27779021	prom	E082	ENSG00000203813
6:27760001-27800000	6:27781280-27781394	prom	E054	NA
6:27760001-27800000	6:27781280-27781394	prom	E070	NA
6:27760001-27800000	6:27781666-27782213	prom	E053	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E054	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E070	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E071	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E072	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E074	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E081	ENSG00000182611
6:27760001-27800000	6:27781666-27782213	prom	E082	ENSG00000182611
6:27760001-27800000	6:27782441-27783894	prom	E053	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E054	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E067	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E068	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E069	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E070	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E071	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E072	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E073	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E074	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E081	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27782441-27783894	prom	E082	ENSG00000182611:ENSG00000196374
6:27760001-27800000	6:27791129-27791917	prom	E053	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E054	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E068	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E069	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E070	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E071	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E072	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E073	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E081	ENSG00000197238
6:27760001-27800000	6:27791129-27791917	prom	E082	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E053	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E054	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E067	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E068	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E069	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E070	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E071	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E072	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E073	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E074	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E081	ENSG00000197238
6:27760001-27800000	6:27792194-27793528	prom	E082	ENSG00000197238
6:27760001-27800000	6:27793769-27793942	prom	E054	NA
6:27760001-27800000	6:27793769-27793942	prom	E070	NA
6:27760001-27800000	6:27793769-27793942	prom	E082	NA
6:27760001-27800000	6:27794478-27794584	prom	E070	NA
6:27760001-27800000	6:27794478-27794584	prom	E082	NA
6:27760001-27800000	6:27797755-27799024	prom	E053	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E054	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E067	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E068	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E070	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E071	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E072	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E073	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E074	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E081	ENSG00000197914
6:27760001-27800000	6:27797755-27799024	prom	E082	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E053	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E054	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E068	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E070	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E071	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E072	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E073	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E074	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E081	ENSG00000197914
6:27760001-27800000	6:27799290-27799774	prom	E082	ENSG00000197914
6:27770000-27780000	6:27774431-27774651	prom	E053	NA
6:27770000-27780000	6:27774431-27774651	prom	E054	NA
6:27770000-27780000	6:27774431-27774651	prom	E068	NA
6:27770000-27780000	6:27774431-27774651	prom	E070	NA
6:27770000-27780000	6:27774431-27774651	prom	E082	NA
6:27770000-27780000	6:27774686-27776067	prom	E053	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E054	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E067	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E068	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E069	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E070	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E071	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E072	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E073	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E074	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E081	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27774686-27776067	prom	E082	ENSG00000185130:ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E053	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E054	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E067	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E069	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E070	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E073	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E081	ENSG00000196747
6:27770000-27780000	6:27776291-27776906	prom	E082	ENSG00000196747
6:27770000-27780000	6:27776923-27777036	prom	E054	NA
6:27770000-27780000	6:27776923-27777036	prom	E070	NA
6:27770000-27780000	6:27776923-27777036	prom	E082	NA
6:27770000-27780000	6:27777044-27777332	prom	E054	NA
6:27770000-27780000	6:27777044-27777332	prom	E070	NA
6:27770000-27780000	6:27777044-27777332	prom	E082	NA
6:27770000-27780000	6:27777427-27779021	prom	E053	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E054	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E067	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E068	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E069	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E070	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E071	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E072	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E073	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E074	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E081	ENSG00000203813
6:27770000-27780000	6:27777427-27779021	prom	E082	ENSG00000203813
6:27780000-27790000	6:27781280-27781394	prom	E054	NA
6:27780000-27790000	6:27781280-27781394	prom	E070	NA
6:27780000-27790000	6:27781666-27782213	prom	E053	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E054	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E070	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E071	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E072	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E074	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E081	ENSG00000182611
6:27780000-27790000	6:27781666-27782213	prom	E082	ENSG00000182611
6:27780000-27790000	6:27782441-27783894	prom	E053	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E054	ENSG00000182611:ENSG00000196374
6:27780000-27790000	6:27782441-27783894	prom	E067	ENSG00000182611:ENSG00000196374
