# ALPHA = 0.05
# NUMBER_OF_TESTS = 15484

# _SET1_  VARIABLE = Curated_gene_sets:nikolsky_breast_cancer_16q24_amplicon (set)
# _SET1_  NGENES = 53
# _SET1_  P-VALUE = 3.65481e-07
_SET1_   GENE              CHR     START      STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET9_   ENSG00000150361    13   70274726   70682591   1690      70  149985      -1.0971       0.1085    3.1974e-14      -1.0971
_SET9_   ENSG00000178695    13   77454312   77460540     15       7  150879      0.90107     0.039274    3.1863e-14      0.90107
_SET9_   ENSG00000005810    13   77618792   77901185    481      26  153682     -0.56073      0.29841    3.1863e-14     -0.56073
_SET9_   ENSG00000152192    13   79172497   79177673      8       4  151576      -1.0994      0.62047    3.1974e-14      -1.0994
_SET9_   ENSG00000178235    13   84451344   84456528      5       2  133074     -0.11854      0.41112    3.1863e-14     -0.11854
_SET9_   ENSG00000152767    13   98794816   99102027   1126     120  150117    0.0005918     0.045351    3.1866e-14    0.0005918
_SET9_   ENSG00000125266    13  107142079  107187462    100      20  144264     0.057817      0.13244    3.1863e-14     0.057817
_SET9_   ENSG00000139826    13  108870727  108886603     39       6  154294       1.2291     0.028605    3.1974e-14       1.2291
_SET9_   ENSG00000102606    13  111766906  111958084    542      44  148406     -0.25666      0.14039    3.1863e-14     -0.25666
_SET9_   ENSG00000185896    13  113951556  113977987     16       9  144170     -0.71691      0.46276    3.1863e-14     -0.71691
_SET9_   ENSG00000185974    13  114321470  114440708     42       7  148186    -0.020869      0.19338    3.1867e-14    -0.020869
_SET9_   ENSG00000176198    14   20710898   20711979      3       2  138348      -1.0662      0.65682    3.1974e-14      -1.0662
_SET9_   ENSG00000214274    14   21152336   21167130     70      12  154058        2.051    0.0020471    3.1974e-14        2.051
_SET9_   ENSG00000165795    14   21484922   21539031    170      48  155321     -0.22198      0.23941    3.1863e-14     -0.22198
_SET9_   ENSG00000092200    14   21756098   21819460    168      24  152900      0.68516     0.043532    3.1863e-14      0.68516
_SET9_   ENSG00000129472    14   21927179   21945132     50       6  156336      0.28969      0.17275    3.1863e-14      0.28969
_SET9_   ENSG00000129460    14   23938897   23979071     92      11  155905     -0.85743       0.5476    3.1863e-14     -0.85743
_SET9_   ENSG00000092051    14   24037244   24048009     12       4  139607      0.83126     0.064186    3.1863e-14      0.83126
_SET9_   ENSG00000100884    14   24540046   24547309     11       5  154260        0.878     0.044119    3.1863e-14        0.878
_SET9_   ENSG00000129467    14   24787555   24804299     52      12  152900     -0.49101      0.35323    3.1863e-14     -0.49101
_SET9_   ENSG00000196792    14   31363005   31495607    305      18  153819       1.4489    0.0058456    3.1974e-14       1.4489
_SET9_   ENSG00000165379    14   42076773   42373752    936      35  150616      0.34618     0.020776    3.1863e-14      0.34618
_SET9_   ENSG00000165527    14   50359810   50361490      3       2  139167      -2.4988      0.96703    3.1974e-14      -2.4988
_SET9_   ENSG00000198513    14   50999227   51099786    162      16  151259    0.0046744       0.1525    3.1866e-14    0.0046744
_SET9_   ENSG00000100503    14   51186481   51297839    260      34  148963       1.2874    0.0076546    3.1974e-14       1.2874
_SET9_   ENSG00000100505    14   51441980   51562779    479      43  153860       3.4158    1.425e-06    3.1974e-14       3.4158
_SET9_   ENSG00000197930    14   53106634   53162618    115      13  156138       1.0267     0.027846    3.1974e-14       1.0267
_SET9_   ENSG00000020577    14   55033815   55260033    566      98  153160     0.012072       0.1126    3.1867e-14     0.012072
_SET9_   ENSG00000131979    14   55308726   55369570    162      17  150178       3.1779   1.6817e-05    3.1974e-14       3.1779
_SET9_   ENSG00000165588    14   57267425   57277197      8       3  149122      0.63152     0.067703    3.1863e-14      0.63152
_SET9_   ENSG00000100578    14   58894103   59015216    117      29  139206     -0.53951      0.34339    3.1863e-14     -0.53951
_SET9_   ENSG00000100644    14   62162231   62214976     87      13  147250     -0.10707      0.23381    3.1863e-14     -0.10707
_SET9_   ENSG00000179841    14   64932217   64941221     10       4  150949       2.8147   0.00014211    3.1974e-14       2.8147
_SET9_   ENSG00000139998    14   65412532   65439494     75      12  153522     -0.61419      0.41175    3.1863e-14     -0.61419
_SET9_   ENSG00000125952    14   65472892   65569413    218      25  150017       2.5587   0.00013942    3.1974e-14       2.5587
_SET9_   ENSG00000171723    14   66974125   67648520   1964      18  138873      0.58422    0.0010416    3.1863e-14      0.58422
_SET9_   ENSG00000100568    14   68113792   68141548     57      10  154157    -0.048416       0.2378    3.1863e-14    -0.048416
_SET9_   ENSG00000072042    14   68143518   68162531     29       7  149777     -0.29139      0.30154    3.1863e-14     -0.29139
_SET9_   ENSG00000139988    14   68168603   68201169     98      11  156093     -0.77054      0.49119    3.1863e-14     -0.77054
_SET9_   ENSG00000100678    14   70510934   70655787    581      37  148109       1.4893    0.0019634    3.1974e-14       1.4893
_SET9_   ENSG00000213463    14   70838148   70883778    176      17  150290      0.33268      0.10005    3.1863e-14      0.33268
_SET9_   ENSG00000139985    14   70918874   70926622     41       9  150872     -0.50149       0.3543    3.1863e-14     -0.50149
_SET9_   ENSG00000197555    14   71787166   72207946    563      30  144155       1.8577   0.00056401    3.1974e-14       1.8577
_SET9_   ENSG00000205683    14   73086004   73360809    779      59  153904       1.1043    0.0049503    3.1974e-14       1.1043
_SET9_   ENSG00000080815    14   73603126   73690399    165      18  150626       1.5189    0.0077389    3.1974e-14       1.5189
_SET9_   ENSG00000170345    14   75745477   75748933      8       3  155027      0.35507      0.14744    3.1863e-14      0.35507
_SET9_   ENSG00000119699    14   76424442   76449334     48       7  154237     -0.49517      0.40916    3.1863e-14     -0.49517
_SET9_   ENSG00000165553    14   77731826   77737655      9       4  148997       1.0815     0.028691    3.1974e-14       1.0815
_SET9_   ENSG00000140022    14   81727000   81902809    466      38  152797      0.43348     0.046675    3.1863e-14      0.43348
_SET9_   ENSG00000185070    14   85996488   86095034    316      33  157826   5.3342e-05      0.14922    3.1866e-14   5.3342e-05
_SET9_   ENSG00000042317    14   88851268   88936694     98      14  144270     0.023277      0.16011    3.1867e-14     0.023277
_SET9_   ENSG00000100722    14   89029253   89079853     79      14  149717      0.13363      0.14287    3.1863e-14      0.13363
_SET9_   ENSG00000198668    14   90862846   90874605     26       6  158553     0.067987      0.21553    3.1863e-14     0.067987
_SET9_   ENSG00000100697    14   95552565   95624347     91      14  152530     0.038378      0.18603    3.1863e-14     0.038378
_SET9_   ENSG00000182512    14   95999840   96011061     42      11  155154      0.52267     0.084011    3.1863e-14      0.52267
_SET9_   ENSG00000100739    14   96722161   96735304     54      12  155082      0.38225      0.11566    3.1863e-14      0.38225
_SET9_   ENSG00000127152    14   99635624   99737861    262      35  154998       4.3688   2.5083e-08    3.1974e-14       4.3688
_SET9_   ENSG00000036530    14  100150641  100193638    113      14  155815       0.5293     0.072741    3.1863e-14       0.5293
_SET9_   ENSG00000080824    14  102547075  102606036    129      16  143027      0.89953      0.04062    3.1863e-14      0.89953
_SET9_   ENSG00000156381    14  102973179  102976136      8       2  152197       1.1923     0.024529    3.1974e-14       1.1923
_SET9_   ENSG00000075413    14  103851729  103970168    262      10  157824        3.528   2.5927e-06    3.1974e-14        3.528
_SET9_   ENSG00000166165    14  103985996  103989448      5       2  161405       2.0219    0.0033135    3.1974e-14       2.0219
_SET9_   ENSG00000126214    14  104028233  104167888    315      20  152941       4.9505   5.3477e-10    3.1974e-14       4.9505
_SET9_   ENSG00000068793    15   22892005   23006016    436      69  154530      -1.6043      0.67491    3.1974e-14      -1.6043
_SET9_   ENSG00000182636    15   23930565   23932450      2       1  152222      -1.3761      0.78332    3.1974e-14      -1.3761
_SET9_   ENSG00000166206    15   26788693   27184686   1260     107  152421      0.89216    0.0031711    3.1863e-14      0.89216
_SET9_   ENSG00000186297    15   27111510   27194354    234      39  158493     -0.23391      0.21892    3.1863e-14     -0.23391
_SET9_   ENSG00000182256    15   27216429   27778373   1675     157  155543      -2.1717       0.5336    3.1974e-14      -2.1717
_SET9_   ENSG00000034053    15   29129629   29410518    657      29  154908     -0.87092       0.3497    3.1863e-14     -0.87092
_SET9_   ENSG00000175344    15   32322691   32464722    264      36  156166      0.17171      0.12262    3.1863e-14      0.17171
_SET9_   ENSG00000184984    15   34260921   34357291    278      17  154134      -1.6106      0.71864    3.1974e-14      -1.6106
_SET9_   ENSG00000137880    15   41056218   41059906      4       2  138271     -0.70242      0.57952    3.1863e-14     -0.70242
_SET9_   ENSG00000104142    15   41186628   41196173     21       3  152535      0.20643      0.25989    3.1863e-14      0.20643
_SET9_   ENSG00000137825    15   41785591   41795747     22       5  147901       -2.036       0.8732    3.1974e-14       -2.036
_SET9_   ENSG00000137877    15   42140345   42186275    138      23  154692      -1.8345       0.8173    3.1974e-14      -1.8345
_SET9_   ENSG00000092531    15   42783431   42837547     79       9  137207       1.2127     0.016908    3.1974e-14       1.2127
_SET9_   ENSG00000166963    15   43803156   43823818     23       6  145982       4.6801   1.4102e-08    3.1974e-14       4.6801
_SET9_   ENSG00000242866    15   43891596   44010458    101      11  147736       4.5067   3.4499e-08    3.1974e-14       4.5067
_SET9_   ENSG00000104133    15   44854894   44955876     57      26  134396    -0.070941      0.22013    3.1863e-14    -0.070941
_SET9_   ENSG00000104164    15   45879321   45908197     29       7  146310      0.92949     0.043074    3.1863e-14      0.92949
_SET9_   ENSG00000138592    15   50716577   50793280    243      19  146838      -1.6054       0.6965    3.1974e-14      -1.6054
_SET9_   ENSG00000170236    15   50792759   50838905    151      15  150888      -1.3207      0.60589    3.1974e-14      -1.3207
_SET9_   ENSG00000186417    15   51633826   51700210    280      25  156403       1.2154     0.013615    3.1974e-14       1.2154
_SET9_   ENSG00000104093    15   51739908   51915030    397      17  148384       1.1077     0.006955    3.1974e-14       1.1077
_SET9_   ENSG00000128872    15   52043758   52108565    175      11  150276     -0.31768      0.22184    3.1863e-14     -0.31768
_SET9_   ENSG00000069966    15   52413117   52483566    196      19  149648      -1.0297      0.52519    3.1974e-14      -1.0297
_SET9_   ENSG00000197535    15   52599480   52821247    560      15  157999       1.9411    0.0008461    3.1974e-14       1.9411
_SET9_   ENSG00000137766    15   54305101   54920806   2382     100  156198     -0.87558     0.036619    3.1863e-14     -0.87558
_SET9_   ENSG00000069974    15   55495164   55611311    381      32  153473       1.0551     0.015183    3.1974e-14       1.0551
_SET9_   ENSG00000069869    15   56119120   56285944    630      23  155109       1.0182     0.010023    3.1974e-14       1.0182
_SET9_   ENSG00000255529    15   57884231   58074960    534      57  150438      0.91189     0.012665    3.1863e-14      0.91189
_SET9_   ENSG00000137845    15   58887403   59042177    298      17  152058       3.1447   1.3283e-05    3.1974e-14       3.1447
_SET9_   ENSG00000166128    15   63481668   63559981    173      23  146555        1.979     0.001175    3.1974e-14        1.979
_SET9_   ENSG00000103769    15   66018392   66184329    325      22  151763       1.3486    0.0078183    3.1974e-14       1.3486
_SET9_   ENSG00000188779    15   68112042   68126899     33       7  156183       2.1324    0.0016564    3.1974e-14       2.1324
_SET9_   ENSG00000166233    15   72766667   72879692    128      18  146965     -0.40901      0.36731    3.1863e-14     -0.40901
_SET9_   ENSG00000140463    15   72978527   73030817    100      17  143416      -1.7443       0.7884    3.1974e-14      -1.7443
_SET9_   ENSG00000156642    15   73852355   73926475    122      14  153639      0.12308      0.17205    3.1863e-14      0.12308
_SET9_   ENSG00000205363    15   74032141   74045088     33      11  144193       1.4451    0.0097269    3.1974e-14       1.4451
_SET9_   ENSG00000213578    15   75118888   75124141      7       3  161405       1.6886     0.015124    3.1974e-14       1.6886
_SET9_   ENSG00000198794    15   75249560   75313837    154      16  155078       1.2002     0.017678    3.1974e-14       1.2002
_SET9_   ENSG00000169410    15   75759462   75871630    140      14  149175       2.1801   0.00063859    3.1974e-14       2.1801
_SET9_   ENSG00000136425    15   78396948   78423886     89      14  149538     -0.80824      0.46324    3.1863e-14     -0.80824
_SET9_   ENSG00000136381    15   78729773   78793798    130      12  156532       5.3139   2.1736e-10    3.1974e-14       5.3139
_SET9_   ENSG00000169684    15   78857862   78887611     65       9  150007       5.0686   6.9579e-10    3.1974e-14       5.0686
_SET9_   ENSG00000080644    15   78885394   78913637     68       8  156340       6.0921    1.511e-12    3.1974e-14       6.0921
_SET9_   ENSG00000117971    15   78916461   79020096    238      28  151692       4.8498   1.5003e-09    3.1974e-14       4.8498
_SET9_   ENSG00000058335    15   79252289   79383115    409      61  151738      0.89938     0.018719    3.1863e-14      0.89938
_SET9_   ENSG00000136379    15   80972025   81047962    256      25  152531       2.1626   0.00062714    3.1974e-14       2.1626
_SET9_   ENSG00000214575    15   83211951   83317612    243      25  144679       4.5573   5.3712e-09    3.1974e-14       4.5573
_SET9_   ENSG00000103723    15   83328033   83378666    114      20  144111       5.1148   4.0458e-10    3.1974e-14       5.1148
_SET9_   ENSG00000103942    15   83509838   83654661    308      24  143225      0.25272     0.069193    3.1863e-14      0.25272
_SET9_   ENSG00000140600    15   84115980   84287495    389      54  149922      0.88377     0.019971    3.1863e-14      0.88377
_SET9_   ENSG00000197696    15   85198360   85201794     11       4  147643       5.7419   1.4877e-11    3.1974e-14       5.7419
_SET9_   ENSG00000140538    15   88418230   88799999    830      64  150571        1.958   0.00022492    3.1974e-14        1.958
_SET9_   ENSG00000140521    15   89859534   89878092     32       4  154094       3.9162   9.1117e-07    3.1974e-14       3.9162
_SET9_   ENSG00000157823    15   90373831   90437574    133      12  157013      0.72751     0.046408    3.1863e-14      0.72751
_SET9_   ENSG00000185043    15   90773207   90777279     15       2  157757     -0.13221      0.25934    3.1863e-14     -0.13221
_SET9_   ENSG00000140575    15   90931450   91045475    287      14  156386     0.033684      0.14475    3.1863e-14     0.033684
_SET9_   ENSG00000185518    15   91643180   91844539    610      44  149115     -0.76218      0.24474    3.1863e-14     -0.76218
_SET9_   ENSG00000140563    15   94774767   95023632    817      83  155668      -2.1665      0.76092    3.1974e-14      -2.1665
_SET9_   ENSG00000140443    15   99192200   99507759    878      90  152152      -1.4951      0.51118    3.1974e-14      -1.4951
_SET9_   ENSG00000182253    15   99638420   99675798    165      18  157161     -0.76752      0.42911    3.1863e-14     -0.76752
_SET9_   ENSG00000127588    16     848041     850733     13       4  138888     -0.55855      0.40138    3.1863e-14     -0.55855
_SET9_   ENSG00000103275    16    1355548    1377019    117      10  144734      0.70755     0.049852    3.1863e-14      0.70755
_SET9_   ENSG00000007516    16    1383602    1399439     48      14  142929       -1.138      0.57326    3.1974e-14       -1.138
_SET9_   ENSG00000187535    16    1560428    1662111    319      18  156395      -1.7673       0.7921    3.1974e-14      -1.7673
_SET9_   ENSG00000138834    16    1756184    1820318    123      16  154137     -0.52555      0.38283    3.1863e-14     -0.52555
_SET9_   ENSG00000127561    16    2039661    2044276      6       2  152734      0.47407      0.11297    3.1863e-14      0.47407
_SET9_   ENSG00000103197    16    2097466    2138716     86      27  143592     -0.45427      0.30551    3.1863e-14     -0.45427
_SET9_   ENSG00000167964    16    2190804    2204166     23       6  140579      0.21587      0.15254    3.1863e-14      0.21587
_SET9_   ENSG00000162065    16    2525147    2555735     26      15  139948       0.5174     0.096569    3.1863e-14       0.5174
_SET9_   ENSG00000140992    16    2587965    2653189     16       8  145246      0.61558     0.072593    3.1863e-14      0.61558
_SET9_   ENSG00000162104    16    4003388    4166186    608      71  154183      0.62972     0.027959    3.1863e-14      0.62972
_SET9_   ENSG00000067836    16    4846969    4852951     14       4  151443       1.4408    0.0093238    3.1974e-14       1.4408
_SET9_   ENSG00000183044    16    8768422    8878432    574      69  152763      0.25615     0.061384    3.1863e-14      0.25615
_SET9_   ENSG00000140650    16    8882680    8943188    255      20  151453     -0.92135       0.4383    3.1863e-14     -0.92135
_SET9_   ENSG00000183454    16    9852376   10276611   1745      50  148540       2.9487    2.772e-08    3.1974e-14       2.9487
_SET9_   ENSG00000237515    16   12995477   13334272   1375      95  154300      0.14033     0.020527    3.1863e-14      0.14033
_SET9_   ENSG00000103528    16   19179293   19279652    259      40  155433     -0.30303      0.21643    3.1863e-14     -0.30303
_SET9_   ENSG00000103319    16   22217603   22298554    154      21  151613     -0.47585       0.3321    3.1863e-14     -0.47585
_SET9_   ENSG00000166501    16   23847322   24231932   1158      96  150793       0.7245    0.0059106    3.1863e-14       0.7245
_SET9_   ENSG00000006116    16   24266874   24374122    339      49  154695       1.0384      0.01527    3.1974e-14       1.0384
_SET9_   ENSG00000169181    16   27798850   28074830    870      89  155844      0.23355     0.042919    3.1863e-14      0.23355
_SET9_   ENSG00000261832    16   28477974   28503333     24       4  153543      0.63476     0.072017    3.1863e-14      0.63476
_SET9_   ENSG00000188603    16   28477983   28506896     29       5  153622      0.55052     0.081665    3.1863e-14      0.55052
_SET9_   ENSG00000167371    16   29823177   29827201      5       3  139820       2.1387    0.0024844    3.1974e-14       2.1387
_SET9_   ENSG00000149930    16   29984962   30003582     24       4  151995       5.9113    4.427e-12    3.1974e-14       5.9113
_SET9_   ENSG00000149927    16   30016830   30034591     31       4  152422       5.9549   3.2689e-12    3.1974e-14       5.9549
_SET9_   ENSG00000102879    16   30194148   30200397      6       3  154629       3.2916   2.3607e-05    3.1974e-14       3.2916
_SET9_   ENSG00000180096    16   30389454   30407312     29       7  141646      0.56757     0.064881    3.1863e-14      0.56757
_SET9_   ENSG00000270466    16   30389755   30393863      7       2  149515      0.72961     0.063169    3.1863e-14      0.72961
_SET9_   ENSG00000103549    16   30773066   30787628     15       6  131724     -0.99918      0.61321    3.1863e-14     -0.99918
_SET9_   ENSG00000099365    16   31000577   31021949     27       5  145155     -0.72324      0.39976    3.1863e-14     -0.72324
_SET9_   ENSG00000103496    16   31044210   31054296     18       4  149435     -0.65745      0.38646    3.1863e-14     -0.65745
_SET9_   ENSG00000089280    16   31191431   31203127      7       3  138783       1.2162     0.018508    3.1974e-14       1.2162
_SET9_   ENSG00000069329    16   46690054   46723430     18       4  140954      0.22748      0.13215    3.1863e-14      0.22748
_SET9_   ENSG00000171208    16   47111614   47177908     51       6  142391      0.91025     0.055879    3.1863e-14      0.91025
_SET9_   ENSG00000103494    16   53631595   53737850    221      22  152233       1.0275     0.025496    3.1974e-14       1.0275
_SET9_   ENSG00000177508    16   54317216   54320675      3       2  156943      0.75663     0.073642    3.1863e-14      0.75663
_SET9_   ENSG00000103546    16   55689516   55740104    171      33  152166     -0.22066      0.20655    3.1863e-14     -0.22066
_SET9_   ENSG00000087258    16   56225302   56391356    433      46  152284      0.68089     0.030031    3.1863e-14      0.68089
_SET9_   ENSG00000159461    16   56395364   56459450    152      13  154455       2.5603   0.00019514    3.1974e-14       2.5603
_SET9_   ENSG00000125124    16   56500748   56554195    110      13  153451       1.2118     0.022702    3.1974e-14       1.2118
_SET9_   ENSG00000087250    16   56622986   56625000      7       3  161040     -0.33367      0.37764    3.1863e-14     -0.33367
_SET9_   ENSG00000051108    16   56965960   56977798     29       5  157652      -1.3716      0.72409    3.1974e-14      -1.3716
_SET9_   ENSG00000006210    16   57406370   57418960     38       9  150027     -0.53921      0.38985    3.1863e-14     -0.53921
_SET9_   ENSG00000140854    16   57769642   57791162     73      16  152795      -1.3612      0.73139    3.1974e-14      -1.3612
_SET9_   ENSG00000070729    16   57917503   58005020    313      51  149391      -1.2914       0.5585    3.1974e-14      -1.2914
_SET9_   ENSG00000103042    16   58699013   58719008     68      12  153937       2.2535    0.0008056    3.1974e-14       2.2535
_SET9_   ENSG00000125166    16   58741035   58768261    100      12  143595     -0.11594      0.19647    3.1863e-14     -0.11594
_SET9_   ENSG00000150394    16   61681146   62070939    816      50  150503      0.83282    0.0081266    3.1863e-14      0.83282
_SET9_   ENSG00000125149    16   67143861   67182442     34       9  145798    -0.054278      0.24735    3.1863e-14    -0.054278
_SET9_   ENSG00000159720    16   67471917   67515140     49      11  131644       2.6058   0.00068895    3.1974e-14       2.6058
_SET9_   ENSG00000159723    16   67516474   67517716      3       1  132351         2.77   0.00088525    3.1974e-14         2.77
_SET9_   ENSG00000188038    16   67918708   67922758      4       2  145147       2.8558    0.0002038    3.1974e-14       2.8558
_SET9_   ENSG00000132604    16   69389464   69442474     85      15  154457       3.3564   1.6641e-05    3.1974e-14       3.3564
_SET9_   ENSG00000181019    16   69740899   69760854     51      12  150525       2.3048   0.00081214    3.1974e-14       2.3048
_SET9_   ENSG00000172137    16   71392616   71424341     90      10  158696       3.0519   4.9949e-05    3.1974e-14       3.0519
_SET9_   ENSG00000040199    16   71671738   71758604    173      16  153734       1.7246    0.0029964    3.1974e-14       1.7246
_SET9_   ENSG00000224470    16   71879894   71919171     69      11  154565       1.0921     0.023684    3.1974e-14       1.0921
_SET9_   ENSG00000102967    16   72042487   72058954     48       9  154960      0.86807     0.039895    3.1863e-14      0.86807
_SET9_   ENSG00000186187    16   75032928   75144892    230      23  152011     0.032131      0.15271    3.1863e-14     0.032131
_SET9_   ENSG00000152910    16   76311176   76593135   1163      47  156159       1.1329    0.0012698    3.1974e-14       1.1329
_SET9_   ENSG00000140945    16   82660408   83830204   6606     331  151750        1.472    1.479e-05    3.1974e-14        1.472
_SET9_   ENSG00000103154    16   84002237   84036381    276      20  152364     -0.36999       0.3057    3.1863e-14     -0.36999
_SET9_   ENSG00000103264    16   87360593   87425748    207      31  139631       1.1057     0.011937    3.1974e-14       1.1057
_SET9_   ENSG00000051523    16   88709691   88717560     26       8  157602     -0.28812      0.28569    3.1863e-14     -0.28812
_SET9_   ENSG00000197912    16   89557325   89624176    206      12  156025       2.2694   0.00045679    3.1974e-14       2.2694
_SET9_   ENSG00000198211    16   89985573   90002500     59      12  144159       1.2163     0.017255    3.1974e-14       1.2163
_SET9_   ENSG00000258947    16   89987800   90005169     65      11  143384       1.0684     0.023878    3.1974e-14       1.0684
_SET9_   ENSG00000272636    17       5810      31427     78      10  147257      0.18212      0.14046    3.1863e-14      0.18212
_SET9_   ENSG00000159842    17     906758    1132315    866     110  156467     -0.43466      0.16785    3.1863e-14     -0.43466
_SET9_   ENSG00000108953    17    1247566    1303672    202      24  146315        5.317   6.9288e-11    3.1974e-14        5.317
_SET9_   ENSG00000197879    17    1367392    1396106     98      29  153906       2.4124   0.00045256    3.1974e-14       2.4124
_SET9_   ENSG00000132376    17    1397865    1420182     81      13  154532      -0.5134      0.38994    3.1863e-14      -0.5134
_SET9_   ENSG00000132386    17    1665253    1680868     68      10  158068      -1.1252      0.62284    3.1974e-14      -1.1252
_SET9_   ENSG00000185924    17    1837971    1928639    308      37  156063       1.6632    0.0028649    3.1974e-14       1.6632
_SET9_   ENSG00000167720    17    2206677    2228554     31       8  150528       3.7655   1.2137e-06    3.1974e-14       3.7655
_SET9_   ENSG00000007168    17    2496504    2588909    177      12  153923       1.5747    0.0058774    3.1974e-14       1.5747
_SET9_   ENSG00000132359    17    2680350    2941033    981     144  154368       1.6266    0.0010624    3.1974e-14       1.6266
_SET9_   ENSG00000196689    17    3468738    3500392    114      20  154079     -0.66625      0.37139    3.1863e-14     -0.66625
_SET9_   ENSG00000108405    17    3799886    3819794     56      11  158029      0.19624      0.14988    3.1863e-14      0.19624
_SET9_   ENSG00000141480    17    4613784    4624794     21       5  150021     -0.91407      0.53009    3.1863e-14     -0.91407
_SET9_   ENSG00000129219    17    4710391    4726729     51      13  154535       -0.289      0.27107    3.1863e-14       -0.289
_SET9_   ENSG00000141503    17    4736683    4801356    171      19  153462     -0.13255      0.21176    3.1863e-14     -0.13255
_SET9_   ENSG00000108556    17    4801069    4806369     21       7  155755     -0.88124       0.5664    3.1863e-14     -0.88124
_SET9_   ENSG00000129250    17    4901243    4931696     77      14  151363      0.47384      0.10296    3.1863e-14      0.47384
_SET9_   ENSG00000108561    17    5336097    5352150     45      10  145755      0.77727     0.049019    3.1863e-14      0.77727
_SET9_   ENSG00000129221    17    6297013    6338519    221      40  152623     0.038743      0.14997    3.1863e-14     0.038743
_SET9_   ENSG00000132535    17    7093209    7123021     44       9  147551       3.0614    2.888e-05    3.1974e-14       3.0614
_SET9_   ENSG00000181856    17    7184986    7191576      8       3  145810       2.1355    0.0011744    3.1974e-14       2.1355
_SET9_   ENSG00000169992    17    7308193    7323179     36      16  147756       1.5493    0.0068159    3.1974e-14       1.5493
_SET9_   ENSG00000170175    17    7348380    7361026     29       5  157994      0.24202      0.16809    3.1863e-14      0.24202
_SET9_   ENSG00000129245    17    7494548    7518189     33       8  154447     -0.14007      0.23473    3.1863e-14     -0.14007
_SET9_   ENSG00000108947    17    7608520    7614696      9       3  133299      0.94311     0.041405    3.1863e-14      0.94311
_SET9_   ENSG00000132518    17    7905912    7923657     40      10  147826       1.8569    0.0031384    3.1974e-14       1.8569
_SET9_   ENSG00000220205    17    8062467    8066864      8       2  157286     -0.89511       0.5729    3.1863e-14     -0.89511
_SET9_   ENSG00000198844    17    8213559    8225829     40      10  145962     -0.21958      0.23141    3.1863e-14     -0.21958
_SET9_   ENSG00000166579    17    8316449    8393729    113      17  152973       1.9894    0.0014048    3.1974e-14       1.9894
_SET9_   ENSG00000133026    17    8377523    8534079    221      13  155319       1.8108    0.0021981    3.1974e-14       1.8108
_SET9_   ENSG00000109047    17    9799637    9808938     54       8  158314       -1.026      0.57967    3.1974e-14       -1.026
_SET9_   ENSG00000188803    17   11144580   11467380   1103     102  153755       1.3083    0.0014237    3.1974e-14       1.3083
_SET9_   ENSG00000065559    17   11924141   12047147    198      21  147094      -2.3737      0.90048    3.1974e-14      -2.3737
_SET9_   ENSG00000006740    17   12692856   12894960    755      50  154146       2.8271   1.0358e-05    3.1974e-14       2.8271
_SET9_   ENSG00000170315    17   16284112   16286059      2       1  143103      0.45061      0.26228    3.1863e-14      0.45061
_SET9_   ENSG00000187688    17   16318856   16340317     64      10  154782      0.90123     0.033498    3.1863e-14      0.90123
_SET9_   ENSG00000091536    17   18012020   18083116    133      17  151898       2.3685   0.00031665    3.1974e-14       2.3685
_SET9_   ENSG00000131899    17   18128901   18148189     41       6  154912       1.1389      0.02372    3.1974e-14       1.1389
_SET9_   ENSG00000128482    17   19314438   19320589     10       2  128853       2.2131     0.002649    3.1974e-14       2.2131
_SET9_   ENSG00000109083    17   26655352   26662515      6       3  137427     -0.33267      0.42003    3.1863e-14     -0.33267
_SET9_   ENSG00000004139    17   26691378   26728065     75       8  154847      -1.3645      0.69772    3.1974e-14      -1.3645
_SET9_   ENSG00000132589    17   27206353   27224697     26       6  152610     -0.75226      0.46157    3.1863e-14     -0.75226
_SET9_   ENSG00000063015    17   27281919   27333458     61      11  150667      0.24024      0.13744    3.1863e-14      0.24024
_SET9_   ENSG00000108262    17   27900487   27921072     32       9  144912       0.6969      0.04731    3.1863e-14       0.6969
_SET9_   ENSG00000108576    17   28521337   28563020     65      11  151416       1.3376     0.010591    3.1974e-14       1.3376
_SET9_   ENSG00000196712    17   29421945   29709134    353       9  151230      -2.2599      0.86458    3.1974e-14      -2.2599
_SET9_   ENSG00000176749    17   30813637   30818274      3       1  151733       3.1179   4.7119e-05    3.1974e-14       3.1179
_SET9_   ENSG00000176658    17   30819540   31204195    733      65  156268      0.75765     0.013772    3.1863e-14      0.75765
_SET9_   ENSG00000108684    17   31340105   32501983   3679     266  154490   -0.0045217    0.0038228    3.1866e-14   -0.0045217
_SET9_   ENSG00000017373    17   36686251   36762183    128      16  153402     -0.84133      0.50434    3.1863e-14     -0.84133
_SET9_   ENSG00000125691    17   37004118   37010096     11       5  148648     -0.23375      0.26992    3.1863e-14     -0.23375
_SET9_   ENSG00000161381    17   37219556   37310647    330      29  154304     -0.47681       0.2618    3.1863e-14     -0.47681
_SET9_   ENSG00000108306    17   37415384   37558776    281      11  152340      0.85868     0.030691    3.1863e-14      0.85868
_SET9_   ENSG00000131771    17   37782993   37792879     24       5  136333       1.9189    0.0038419    3.1974e-14       1.9189
